Time,Slope,Offset,LineType
1555270367.112351,0.5201754099667406,Maintain Course.
1555270367.390643,-0.31782945736434115,272.3953488372094,LeftAvg
1555270367.390643,0.2869565217391305,92.01739130434784,RightAvg
1555270367.390643,0.531387857506951,Maintain Course.
1555270367.459406,0.2820785597381332,93.6846972176765,RightAvg
1555270367.459406,10.187423483528347,Move Right.
1555270367.540919,-0.32203389830508494,272.2372881355932,LeftAvg
1555270367.540919,0.27860501567398155,95.06034482758604,RightAvg
1555270367.540919,0.8712123531010086,Maintain Course.
1555270367.61544,-0.3196721311475408,272.14754098360646,LeftAvg
1555270367.61544,0.28354572713643245,93.02773613193378,RightAvg
1555270367.61544,0.6730310429681857,Maintain Course.
1555270367.686543,-0.3200000000000002,272.47999999999996,LeftAvg
1555270367.686543,0.27756410256410324,95.2865384615381,RightAvg
1555270367.686543,0.8804603452501476,Maintain Course.
1555270367.766058,-0.32203389830508494,272.2372881355932,LeftAvg
1555270367.766058,0.27765804597701205,95.34159482758594,RightAvg
1555270367.766058,0.9046067482802155,Maintain Course.
1555270367.838969,-0.3188405797101442,272.46376811594183,LeftAvg
1555270367.838969,0.28708791208791246,91.5151098901097,RightAvg
1555270367.838969,0.5622319544053173,Maintain Course.
1555270367.916965,-0.32203389830508494,272.2372881355932,LeftAvg
1555270367.916965,0.28708791208791246,91.5151098901097,RightAvg
1555270367.916965,0.6141488944986955,Maintain Course.
1555270367.998201,-0.3200000000000002,272.47999999999996,LeftAvg
1555270367.998201,0.2857142857142851,92.57142857142892,RightAvg
1555270367.998201,0.609332972019178,Maintain Course.
1555270368.073791,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.073791,0.28073152337858237,94.42006033182497,RightAvg
1555270368.073791,0.7973232943587163,Maintain Course.
1555270368.149816,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.149816,0.28191489361702027,93.44148936170274,RightAvg
1555270368.149816,0.7766132386617781,Maintain Course.
1555270368.220376,-0.3200000000000002,272.47999999999996,LeftAvg
1555270368.220376,0.27988215488215495,94.34259259259254,RightAvg
1555270368.220376,0.8072788009912196,Maintain Course.
1555270368.295476,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.295476,0.2872340425531903,91.86170212766032,RightAvg
1555270368.295476,0.5970416116566044,Maintain Course.
1555270368.367241,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.367241,0.27776336274000946,95.40646081992784,RightAvg
1555270368.367241,0.89775689216915,Maintain Course.
1555270368.436807,-0.3196721311475408,272.14754098360646,LeftAvg
1555270368.436807,0.27827380952380976,95.0669642857142,RightAvg
1555270368.436807,0.8402804760565891,Maintain Course.
1555270368.509606,-0.3200000000000002,272.47999999999996,LeftAvg
1555270368.509606,0.27776336274000946,95.40646081992784,RightAvg
1555270368.509606,0.8675871894609887,Maintain Course.
1555270368.588142,-0.32173913043478325,272.2260869565218,LeftAvg
1555270368.588142,0.29166666666666696,89.62499999999986,RightAvg
1555270368.588142,0.47523266543579595,Maintain Course.
1555270368.671421,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.671421,0.28813559322033866,91.49152542372899,RightAvg
1555270368.671421,0.5704714883547893,Maintain Course.
1555270368.751709,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.751709,0.28971962616822367,90.46728971962658,RightAvg
1555270368.751709,0.5358359898820225,Maintain Course.
1555270368.838123,-0.32203389830508494,272.2372881355932,LeftAvg
1555270368.838123,0.288675213675214,90.67542735042716,RightAvg
1555270368.838123,0.5732389459830213,Maintain Course.
1555270368.914234,-0.3200000000000002,272.47999999999996,LeftAvg
1555270368.914234,0.2884615384615381,91.17307692307705,RightAvg
1555270368.914234,0.5365139205482428,Maintain Course.
1555270368.986739,-0.3200000000000002,272.47999999999996,LeftAvg
1555270368.986739,0.28813559322033866,91.49152542372899,RightAvg
1555270368.986739,0.540301785646628,Maintain Course.
1555270369.059171,-0.3200000000000002,272.47999999999996,LeftAvg
1555270369.059171,0.2818163908589434,93.35323089046527,RightAvg
1555270369.059171,0.7535970710607475,Maintain Course.
1555270369.136208,-0.3188405797101442,272.46376811594183,LeftAvg
1555270369.136208,0.27695035460992934,95.63085106382974,RightAvg
1555270369.136208,0.8752179442170308,Maintain Course.
1555270369.205727,-0.3200000000000002,272.47999999999996,LeftAvg
1555270369.205727,0.2919580419580417,89.32430069930084,RightAvg
1555270369.205727,0.4479523033154021,Maintain Course.
1555270369.28455,-0.32038834951456363,272.54368932038847,LeftAvg
1555270369.28455,0.2872340425531903,91.86170212766032,RightAvg
1555270369.28455,0.5757622890115838,Maintain Course.
1555270369.375153,-0.3269230769230754,273.13461538461513,LeftAvg
1555270369.375153,0.2886752136752132,90.76217948717974,RightAvg
1555270369.375153,0.6824013606397312,Maintain Course.
1555270369.433312,-0.32203389830508494,272.2372881355932,LeftAvg
1555270369.433312,0.2763877207737592,96.03595458368387,RightAvg
1555270369.433312,0.9394074995000077,Maintain Course.
1555270369.506278,-0.32203389830508494,272.2372881355932,LeftAvg
1555270369.506278,0.27681159420289925,95.56521739130403,RightAvg
1555270369.506278,0.9355555532790198,Maintain Course.
1555270369.584227,-0.32203389830508494,272.2372881355932,LeftAvg
1555270369.584227,0.28730158730158695,91.44761904761923,RightAvg
1555270369.584227,0.6071844618467579,Maintain Course.
1555270369.674547,-0.3196721311475408,272.14754098360646,LeftAvg
1555270369.674547,0.27659574468085063,95.29787234042577,RightAvg
1555270369.674547,0.9085021520133779,Maintain Course.
1555270369.759122,-0.32203389830508494,272.2372881355932,LeftAvg
1555270369.759122,0.28191489361702027,93.44148936170274,RightAvg
1555270369.759122,0.7766132386617781,Maintain Course.
1555270369.833549,-0.32203389830508494,272.2372881355932,LeftAvg
1555270369.833549,0.2857142857142851,92.57142857142892,RightAvg
1555270369.833549,0.6395026747273393,Maintain Course.
1555270369.913121,-0.3260869565217387,272.8913043478261,LeftAvg
1555270369.913121,0.2773892773892779,95.74358974358948,RightAvg
1555270369.913121,0.994135056670674,Maintain Course.
1555270369.989323,-0.32203389830508494,272.2372881355932,LeftAvg
1555270369.989323,0.27756410256410324,95.2865384615381,RightAvg
1555270369.989323,0.9106300479583089,Maintain Course.
1555270370.068726,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.068726,0.27819314641744597,94.93364485981286,RightAvg
1555270370.068726,0.8937894469249273,Maintain Course.
1555270370.143215,-0.3200000000000002,272.47999999999996,LeftAvg
1555270370.143215,0.2818163908589434,93.35323089046527,RightAvg
1555270370.143215,0.7535970710607475,Maintain Course.
1555270370.218279,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.218279,0.2869565217391305,92.01739130434784,RightAvg
1555270370.218279,0.6039411544747992,Maintain Course.
1555270370.279909,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.279909,0.28416149068322916,92.54037267080778,RightAvg
1555270370.279909,0.7073789887931875,Maintain Course.
1555270370.361852,-0.3200000000000002,272.47999999999996,LeftAvg
1555270370.361852,0.2876848178867645,91.04102055535566,RightAvg
1555270370.361852,0.5735100746356655,Maintain Course.
1555270370.431994,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.431994,0.2799806576402318,94.43085106383002,RightAvg
1555270370.431994,0.830226662361448,Maintain Course.
1555270370.527367,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.527367,0.2863756613756617,91.77116402116388,RightAvg
1555270370.527367,0.6364588764580514,Maintain Course.
1555270370.603483,-0.3200000000000002,272.47999999999996,LeftAvg
1555270370.603483,0.27695035460992934,95.63085106382974,RightAvg
1555270370.603483,0.8969651816022477,Maintain Course.
1555270370.676529,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.676529,0.2844827586206898,93.1206896551724,RightAvg
1555270370.676529,0.6750641949798404,Maintain Course.
1555270370.755693,-0.3200000000000002,272.47999999999996,LeftAvg
1555270370.755693,0.28692493946731273,91.67433414043566,RightAvg
1555270370.755693,0.585908075767123,Maintain Course.
1555270370.849551,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.849551,0.2872340425531903,91.86170212766032,RightAvg
1555270370.849551,0.5970416116566044,Maintain Course.
1555270370.919813,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.919813,0.2761904761904769,95.91428571428536,RightAvg
1555270370.919813,0.9523402925455695,Maintain Course.
1555270370.989816,-0.32203389830508494,272.2372881355932,LeftAvg
1555270370.989816,0.27443064182194626,96.75869565217394,RightAvg
1555270370.989816,1.0050667034578689,Maintain Course.
1555270371.067612,-0.32857142857142907,273.59999999999997,LeftAvg
1555270371.067612,0.27695035460992934,95.63085106382974,RightAvg
1555270371.067612,1.0804519219687319,Maintain Course.
1555270371.151234,-0.32203389830508494,272.2372881355932,LeftAvg
1555270371.151234,0.2844827586206898,93.1206896551724,RightAvg
1555270371.151234,0.6750641949798404,Maintain Course.
1555270371.235803,-0.3200000000000002,272.47999999999996,LeftAvg
1555270371.235803,0.2872340425531903,91.86170212766032,RightAvg
1555270371.235803,0.5668719089484431,Maintain Course.
1555270371.305025,-0.32173913043478325,272.2260869565218,LeftAvg
1555270371.305025,0.27685185185185246,95.54259259259227,RightAvg
1555270371.305025,0.9288202548844904,Maintain Course.
1555270371.380626,-0.3188405797101442,272.46376811594183,LeftAvg
1555270371.380626,0.2849894291754761,92.22600422832954,RightAvg
1555270371.380626,0.6296611172385767,Maintain Course.
1555270371.476394,-0.32203389830508494,272.2372881355932,LeftAvg
1555270371.476394,0.2790697674418605,94.4883720930232,RightAvg
1555270371.476394,0.8689428678950297,Maintain Course.
1555270371.542259,-0.32203389830508494,272.2372881355932,LeftAvg
1555270371.542259,0.2837656529516992,92.7730322003579,RightAvg
1555270371.542259,0.7171475906960345,Maintain Course.
1555270371.630542,-0.3188405797101442,272.46376811594183,LeftAvg
1555270371.630542,0.28260869565217284,92.65217391304401,RightAvg
1555270371.630542,0.7195210790027956,Maintain Course.
1555270371.702036,-0.32203389830508494,272.2372881355932,LeftAvg
1555270371.702036,0.28846153846153916,91.63461538461506,RightAvg
1555270371.702036,0.5522401750307327,Maintain Course.
1555270371.780681,-0.3200000000000002,272.47999999999996,LeftAvg
1555270371.780681,0.2844827586206898,93.1206896551724,RightAvg
1555270371.780681,0.644894492271679,Maintain Course.
1555270371.863805,-0.3174603174603171,272.0634920634921,LeftAvg
1555270371.863805,0.2878477905073641,91.45969721767646,RightAvg
1555270371.863805,0.49479332229981404,Maintain Course.
1555270371.953829,-0.3200000000000002,272.47999999999996,LeftAvg
1555270371.953829,0.28813559322033866,91.49152542372899,RightAvg
1555270371.953829,0.540301785646628,Maintain Course.
1555270372.027877,-0.32203389830508494,272.2372881355932,LeftAvg
1555270372.027877,0.2758121940364928,95.9836448598133,RightAvg
1555270372.027877,0.9672878179380296,Maintain Course.
1555270372.093963,-0.31764705882352906,272.3647058823529,LeftAvg
1555270372.093963,0.28647416413373855,91.85942249240134,RightAvg
1555270372.093963,0.5526598375550964,Maintain Course.
1555270372.171336,-0.32203389830508494,272.2372881355932,LeftAvg
1555270372.171336,0.280276479750779,94.01489485981304,RightAvg
1555270372.171336,0.8305027287097806,Maintain Course.
1555270372.257283,-0.32173913043478325,272.2260869565218,LeftAvg
1555270372.257283,0.28813559322033866,91.49152542372899,RightAvg
1555270372.257283,0.5648214908269892,Maintain Course.
1555270372.33251,-0.3200000000000002,272.47999999999996,LeftAvg
1555270372.33251,0.28354572713643134,92.8864317841082,RightAvg
1555270372.33251,0.6929221613950856,Maintain Course.
1555270372.418265,-0.32203389830508494,272.2372881355932,LeftAvg
1555270372.418265,0.2776246023329796,95.4843054082716,RightAvg
1555270372.418265,0.9014729237110363,Maintain Course.
1555270372.484379,-0.32173913043478325,272.2260869565218,LeftAvg
1555270372.484379,0.2878477905073641,91.45969721767646,RightAvg
1555270372.484379,0.5779895358968411,Maintain Course.
1555270372.572532,-0.3188405797101442,272.46376811594183,LeftAvg
1555270372.572532,0.2825286415711942,93.0971767594111,RightAvg
1555270372.572532,0.7088084660534403,Maintain Course.
1555270372.642574,-0.32203389830508494,272.2372881355932,LeftAvg
1555270372.642574,0.27756410256410324,95.2865384615381,RightAvg
1555270372.642574,0.9106300479583089,Maintain Course.
1555270372.710598,-0.32173913043478325,272.2260869565218,LeftAvg
1555270372.710598,0.28703703703703665,91.6851851851854,RightAvg
1555270372.710598,0.6053152190117771,Maintain Course.
1555270372.78525,-0.32835820895522355,273.2537313432835,LeftAvg
1555270372.78525,0.28703703703703665,91.6851851851854,RightAvg
1555270372.78525,0.7510804858098231,Maintain Course.
1555270372.870317,-0.32038834951456363,272.54368932038847,LeftAvg
1555270372.870317,0.29126213592233074,89.89320388349465,RightAvg
1555270372.870317,0.4680716715699154,Maintain Course.
1555270372.934385,-0.32038834951456363,272.54368932038847,LeftAvg
1555270372.934385,0.2825286415711944,93.2354746317514,RightAvg
1555270372.934385,0.7350272877919215,Maintain Course.
1555270373.021527,-0.3174603174603171,272.0634920634921,LeftAvg
1555270373.021527,0.2789351851851855,94.62384259259244,RightAvg
1555270373.021527,0.7817291609675509,Maintain Course.
1555270373.089985,-0.3174603174603171,272.0634920634921,LeftAvg
1555270373.089985,0.28971962616822367,90.46728971962658,RightAvg
1555270373.089985,0.44698977875719526,Maintain Course.
1555270373.171573,-0.3188405797101442,272.46376811594183,LeftAvg
1555270373.171573,0.28482286634460474,92.1686795491147,RightAvg
1555270373.171573,0.6386609318488367,Maintain Course.
1555270373.258331,-0.32203389830508494,272.2372881355932,LeftAvg
1555270373.258331,0.28571428571428614,92.14285714285697,RightAvg
1555270373.258331,0.6530434074388455,Maintain Course.
1555270373.318164,-0.32203389830508494,272.2372881355932,LeftAvg
1555270373.318164,0.2819148936170205,93.57978723404304,RightAvg
1555270373.318164,0.7721848229322134,Maintain Course.
1555270373.390734,-0.3200000000000002,272.47999999999996,LeftAvg
1555270373.390734,0.2825059101654838,93.51418439716358,RightAvg
1555270373.390734,0.7182253915655155,Maintain Course.
1555270373.463484,0.2857142857142854,92.42857142857157,RightAvg
1555270373.463484,10.59336655799236,Move Right.
1555270373.535254,-0.3174603174603171,272.0634920634921,LeftAvg
1555270373.535254,0.28069353327085317,94.12886597938126,RightAvg
1555270373.535254,0.7195200251303353,Maintain Course.
1555270373.614672,-0.32203389830508494,272.2372881355932,LeftAvg
1555270373.614672,0.27998065764023183,94.43085106383,RightAvg
1555270373.614672,0.830226662361446,Maintain Course.
1555270373.69015,-0.3196721311475408,272.14754098360646,LeftAvg
1555270373.69015,0.2790697674418605,94.4883720930232,RightAvg
1555270373.69015,0.8233807083438314,Maintain Course.
1555270373.784816,-0.3196721311475408,272.14754098360646,LeftAvg
1555270373.784816,0.2798418972332019,94.50869565217376,RightAvg
1555270373.784816,0.7883176057480352,Maintain Course.
1555270373.854415,-0.3200000000000002,272.47999999999996,LeftAvg
1555270373.854415,0.2830347144456884,92.81326987681993,RightAvg
1555270373.854415,0.7175070417852516,Maintain Course.
1555270373.92833,-0.32203389830508494,272.2372881355932,LeftAvg
1555270373.92833,0.27695035460992934,95.63085106382974,RightAvg
1555270373.92833,0.927134884310409,Maintain Course.
1555270374.009898,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.009898,0.2872340425531903,91.86170212766032,RightAvg
1555270374.009898,0.5970416116566044,Maintain Course.
1555270374.089213,-0.3200000000000002,272.47999999999996,LeftAvg
1555270374.089213,0.27837711069418336,95.0621482176362,RightAvg
1555270374.089213,0.8511953266527115,Maintain Course.
1555270374.169397,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.169397,0.2872340425531903,91.86170212766032,RightAvg
1555270374.169397,0.5970416116566044,Maintain Course.
1555270374.252667,-0.3200000000000002,272.47999999999996,LeftAvg
1555270374.252667,0.29027777777777775,90.04583333333338,RightAvg
1555270374.252667,0.495435325574751,Maintain Course.
1555270374.320522,-0.3200000000000002,272.47999999999996,LeftAvg
1555270374.320522,0.280276479750779,94.01489485981304,RightAvg
1555270374.320522,0.8003330260016193,Maintain Course.
1555270374.396847,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.396847,0.2831576854245369,92.74428315768586,RightAvg
1555270374.396847,0.744513085479501,Maintain Course.
1555270374.47109,-0.3200000000000002,272.47999999999996,LeftAvg
1555270374.47109,0.280276479750779,94.01489485981304,RightAvg
1555270374.47109,0.8003330260016193,Maintain Course.
1555270374.544665,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.544665,0.28703703703703665,91.6851851851854,RightAvg
1555270374.544665,0.6109652165395774,Maintain Course.
1555270374.620264,-0.3196721311475408,272.14754098360646,LeftAvg
1555270374.620264,0.27964743589743624,94.36778846153827,RightAvg
1555270374.620264,0.8015133518715951,Maintain Course.
1555270374.691078,-0.3200000000000002,272.47999999999996,LeftAvg
1555270374.691078,0.2837656529516993,92.83072450805012,RightAvg
1555270374.691078,0.6851425798504505,Maintain Course.
1555270374.772559,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.772559,0.2872340425531903,91.86170212766032,RightAvg
1555270374.772559,0.5970416116566044,Maintain Course.
1555270374.85574,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.85574,0.27659574468085063,95.29787234042577,RightAvg
1555270374.85574,0.9540643115645763,Maintain Course.
1555270374.930256,-0.32203389830508494,272.2372881355932,LeftAvg
1555270374.930256,0.28448275862068956,93.40517241379305,RightAvg
1555270374.930256,0.6660370398388261,Maintain Course.
1555270375.020687,-0.31730769230769224,272.3557692307691,LeftAvg
1555270375.020687,0.28448275862068956,93.40517241379305,RightAvg
1555270375.020687,0.5826618318297704,Maintain Course.
1555270375.104991,-0.32203389830508494,272.2372881355932,LeftAvg
1555270375.104991,0.27756410256410324,95.2865384615381,RightAvg
1555270375.104991,0.9106300479583089,Maintain Course.
1555270375.164414,-0.3211009174311927,272.8073394495413,LeftAvg
1555270375.164414,0.2869565217391305,92.01739130434784,RightAvg
1555270375.164414,0.603045226295388,Maintain Course.
1555270375.232644,-0.3188405797101442,272.46376811594183,LeftAvg
1555270375.232644,0.27685185185185246,95.54259259259227,RightAvg
1555270375.232644,0.8825533123189123,Maintain Course.
1555270375.312091,-0.32203389830508494,272.2372881355932,LeftAvg
1555270375.312091,0.288675213675214,90.67542735042716,RightAvg
1555270375.312091,0.5732389459830213,Maintain Course.
1555270375.387925,-0.32038834951456363,272.54368932038847,LeftAvg
1555270375.387925,0.27517198248905556,96.71919949968732,RightAvg
1555270375.387925,0.9511202141692731,Maintain Course.
1555270375.459118,-0.32173913043478325,272.2260869565218,LeftAvg
1555270375.459118,0.2872340425531903,91.86170212766032,RightAvg
1555270375.459118,0.5913916141288043,Maintain Course.
1555270375.532119,-0.3200000000000002,272.47999999999996,LeftAvg
1555270375.532119,0.28813559322033866,91.49152542372899,RightAvg
1555270375.532119,0.540301785646628,Maintain Course.
1555270375.612082,-0.3200000000000002,272.47999999999996,LeftAvg
1555270375.612082,0.27659574468085063,95.29787234042577,RightAvg
1555270375.612082,0.923894608856415,Maintain Course.
1555270375.686005,-0.3200000000000002,272.47999999999996,LeftAvg
1555270375.686005,0.2869565217391305,92.01739130434784,RightAvg
1555270375.686005,0.5737714517666379,Maintain Course.
1555270375.778166,-0.32173913043478325,272.2260869565218,LeftAvg
1555270375.778166,0.27988215488215495,94.34259259259254,RightAvg
1555270375.778166,0.8317985061715808,Maintain Course.
1555270375.851037,-0.3200000000000002,272.47999999999996,LeftAvg
1555270375.851037,0.28813559322033894,91.0,RightAvg
1555270375.851037,0.5557010502989582,Maintain Course.
1555270375.942228,-0.32203389830508494,272.2372881355932,LeftAvg
1555270375.942228,0.2872340425531911,91.89361702127671,RightAvg
1555270375.942228,0.5960385944186966,Maintain Course.
1555270376.000239,-0.32478632478632463,272.6666666666667,LeftAvg
1555270376.000239,0.2768115942028994,95.70869565217349,RightAvg
1555270376.000239,0.9921661889085064,Maintain Course.
1555270376.080576,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.080576,0.28796296296296375,91.03148148148114,RightAvg
1555270376.080576,0.592189932348297,Maintain Course.
1555270376.157042,-0.3205128205128213,272.71794871794884,LeftAvg
1555270376.157042,0.2788831835686776,94.77824133504504,RightAvg
1555270376.157042,0.8538018376129096,Maintain Course.
1555270376.228763,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.228763,0.2878477905073641,91.45969721767646,RightAvg
1555270376.228763,0.5836395334246414,Maintain Course.
1555270376.302607,-0.3174603174603171,272.0634920634921,LeftAvg
1555270376.302607,0.2790697674418605,94.4883720930232,RightAvg
1555270376.302607,0.7800966567702005,Maintain Course.
1555270376.392664,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.392664,0.27695035460992934,95.63085106382974,RightAvg
1555270376.392664,0.927134884310409,Maintain Course.
1555270376.457389,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.457389,0.2906976744186045,90.15116279069785,RightAvg
1555270376.457389,0.5048175200232354,Maintain Course.
1555270376.532702,0.28301886792452713,93.773584905661,RightAvg
1555270376.532702,10.567789618426147,Move Right.
1555270376.619679,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.619679,0.2884615384615378,91.0576923076926,RightAvg
1555270376.619679,0.5702944853128189,Maintain Course.
1555270376.680191,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.680191,0.28971962616822367,90.46728971962658,RightAvg
1555270376.680191,0.5358359898820225,Maintain Course.
1555270376.776464,-0.3200000000000002,272.47999999999996,LeftAvg
1555270376.776464,0.27860501567398155,95.06034482758604,RightAvg
1555270376.776464,0.8410426503928473,Maintain Course.
1555270376.849932,-0.32203389830508494,272.2372881355932,LeftAvg
1555270376.849932,0.28813559322033866,91.49152542372899,RightAvg
1555270376.849932,0.5704714883547893,Maintain Course.
1555270376.933912,0.2909090909090917,89.96363636363587,RightAvg
1555270376.933912,10.36091731311095,Move Right.
1555270377.000778,-0.32203389830508494,272.2372881355932,LeftAvg
1555270377.000778,0.2878477905073641,91.45969721767646,RightAvg
1555270377.000778,0.5836395334246414,Maintain Course.
1555270377.087326,-0.32173913043478325,272.2260869565218,LeftAvg
1555270377.087326,0.288659793814433,91.25773195876286,RightAvg
1555270377.087326,0.5500290937471521,Maintain Course.
1555270377.159911,-0.32173913043478275,272.54782608695643,LeftAvg
1555270377.159911,0.28260869565217284,92.65217391304401,RightAvg
1555270377.159911,0.7748151767093859,Maintain Course.
1555270377.223375,-0.32203389830508494,272.2372881355932,LeftAvg
1555270377.223375,0.2790697674418605,94.4883720930232,RightAvg
1555270377.223375,0.8689428678950297,Maintain Course.
1555270377.314047,-0.3245614035087726,272.65789473684225,LeftAvg
1555270377.314047,0.2869565217391305,92.01739130434784,RightAvg
1555270377.314047,0.660993288602227,Maintain Course.
1555270377.379643,0.27964743589743624,94.36778846153827,RightAvg
1555270377.379643,10.218687888091736,Move Right.
1555270377.45828,0.2818163908589436,93.49152876280559,RightAvg
1555270377.45828,10.701605650454885,Move Right.
1555270377.528767,-0.3200000000000002,272.47999999999996,LeftAvg
1555270377.528767,0.28553511705685547,91.91262541806053,RightAvg
1555270377.528767,0.6378418646095042,Maintain Course.
1555270377.605618,-0.32203389830508494,272.2372881355932,LeftAvg
1555270377.605618,0.2763877207737592,96.03595458368387,RightAvg
1555270377.605618,0.9394074995000077,Maintain Course.
1555270377.669805,-0.3200000000000002,272.47999999999996,LeftAvg
1555270377.669805,0.2844827586206898,93.1206896551724,RightAvg
1555270377.669805,0.644894492271679,Maintain Course.
1555270377.760716,-0.32203389830508494,272.2372881355932,LeftAvg
1555270377.760716,0.2844827586206898,93.1206896551724,RightAvg
1555270377.760716,0.6750641949798404,Maintain Course.
1555270377.844823,-0.32203389830508494,272.2372881355932,LeftAvg
1555270377.844823,0.280276479750779,94.01489485981304,RightAvg
1555270377.844823,0.8305027287097806,Maintain Course.
1555270377.898816,-0.3211009174311927,272.8073394495413,LeftAvg
1555270377.898816,0.2884615384615381,91.17307692307705,RightAvg
1555270377.898816,0.5657876950769928,Maintain Course.
1555270377.973223,-0.3200000000000002,272.47999999999996,LeftAvg
1555270377.973223,0.27685185185185246,95.54259259259227,RightAvg
1555270377.973223,0.9043005497041292,Maintain Course.
1555270378.057154,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.057154,0.27659574468085063,95.29787234042577,RightAvg
1555270378.057154,0.9540643115645763,Maintain Course.
1555270378.110538,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.110538,0.2790697674418605,94.4883720930232,RightAvg
1555270378.110538,0.8689428678950297,Maintain Course.
1555270378.19119,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.19119,0.28813559322033866,91.49152542372899,RightAvg
1555270378.19119,0.5704714883547893,Maintain Course.
1555270378.242931,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.242931,0.27659574468085063,95.29787234042577,RightAvg
1555270378.242931,0.9540643115645763,Maintain Course.
1555270378.330988,0.2888888888888899,90.17777777777727,RightAvg
1555270378.330988,9.96042410329664,Move Right.
1555270378.382489,-0.3200000000000002,272.47999999999996,LeftAvg
1555270378.382489,0.2888888888888899,90.17777777777727,RightAvg
1555270378.382489,0.5496148687785115,Maintain Course.
1555270378.464784,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.464784,0.27765804597701205,95.34159482758594,RightAvg
1555270378.464784,0.9046067482802155,Maintain Course.
1555270378.521963,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.521963,0.28703703703703665,91.6851851851854,RightAvg
1555270378.521963,0.6109652165395774,Maintain Course.
1555270378.599815,-0.3200000000000002,272.47999999999996,LeftAvg
1555270378.599815,0.2884615384615381,91.17307692307705,RightAvg
1555270378.599815,0.5365139205482428,Maintain Course.
1555270378.678372,-0.3278688524590151,272.99999999999994,LeftAvg
1555270378.678372,0.27659574468085063,95.29787234042577,RightAvg
1555270378.678372,1.0787103195249608,Maintain Course.
1555270378.755037,-0.3245614035087726,272.65789473684225,LeftAvg
1555270378.755037,0.2884615384615381,91.17307692307705,RightAvg
1555270378.755037,0.6237357573838318,Maintain Course.
1555270378.835786,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.835786,0.28813559322033866,91.49152542372899,RightAvg
1555270378.835786,0.5704714883547893,Maintain Course.
1555270378.913641,-0.3200000000000002,272.47999999999996,LeftAvg
1555270378.913641,0.2899686520376177,90.35579937304074,RightAvg
1555270378.913641,0.4987137249667108,Maintain Course.
1555270378.986712,-0.32203389830508494,272.2372881355932,LeftAvg
1555270378.986712,0.27988215488215495,94.34259259259254,RightAvg
1555270378.986712,0.837448503699381,Maintain Course.
1555270379.065244,-0.3200000000000002,272.47999999999996,LeftAvg
1555270379.065244,0.29166666666666696,89.62499999999986,RightAvg
1555270379.065244,0.4507129602554348,Maintain Course.
1555270379.14236,-0.3200000000000002,272.47999999999996,LeftAvg
1555270379.14236,0.28813559322033866,91.49152542372899,RightAvg
1555270379.14236,0.540301785646628,Maintain Course.
1555270379.21728,-0.3196721311475408,272.14754098360646,LeftAvg
1555270379.21728,0.28301886792452713,93.773584905661,RightAvg
1555270379.21728,0.6721758597317025,Maintain Course.
1555270379.287554,-0.3200000000000002,272.47999999999996,LeftAvg
1555270379.287554,0.2798418972332019,94.50869565217376,RightAvg
1555270379.287554,0.8037100625910722,Maintain Course.
1555270379.365711,-0.32203389830508494,272.2372881355932,LeftAvg
1555270379.365711,0.2811550151975678,93.72492401215835,RightAvg
1555270379.365711,0.8009667631686932,Maintain Course.
1555270379.432547,-0.32203389830508494,272.2372881355932,LeftAvg
1555270379.432547,0.2863756613756617,91.77116402116388,RightAvg
1555270379.432547,0.6364588764580514,Maintain Course.
1555270379.521367,-0.32203389830508494,272.2372881355932,LeftAvg
1555270379.521367,0.2790061545475262,94.70925461591096,RightAvg
1555270379.521367,0.8646394814368885,Maintain Course.
